timestamp_utc,window,model,actual_price_eur_mwh,predicted_price_eur_mwh,error,absolute_error,squared_error,symmetric_absolute_percentage_error,smape_pct,hour,day_of_week,is_peak_hour,is_evening_peak
2026-04-26 14:00:00+00:00,test_2026_q2,ridge,-37.0825,-184.00470351408234,-146.92220351408233,146.92220351408233,21586.133885433424,1.3290882618154243,132.90882618154242,14,6,True,False
2026-04-26 10:00:00+00:00,test_2026_q2,ridge,-259.3425,-117.3085834054661,142.03391659453388,142.03391659453388,20173.633463183007,0.7541935911100721,75.41935911100721,10,6,True,False
2026-06-24 17:00:00+00:00,test_2026_q2,ridge,313.355,191.10460915171495,-122.25039084828506,122.25039084828506,14945.158062558461,0.48467860907182586,48.46786090718258,17,2,True,True
2026-03-04 06:00:00+00:00,wf_2026_03,ridge,199.1725,78.41831159363872,-120.7541884063613,120.7541884063613,14581.574017679,0.870015745212285,87.00157452122849,6,2,False,False
2026-04-26 13:00:00+00:00,test_2026_q2,ridge,-234.5725,-341.0365148750776,-106.46401487507762,106.46401487507762,11334.58646332075,0.36991781616965513,36.99178161696551,13,6,True,False
2026-04-26 09:00:00+00:00,test_2026_q2,ridge,-126.825,-29.898943108315223,96.92605689168478,96.92605689168478,9394.660504570114,1.2369017135396747,123.69017135396747,9,6,True,False
2026-04-25 11:00:00+00:00,test_2026_q2,ridge,-174.855,-89.71915006410575,85.13584993589424,85.13584993589424,7248.112944307104,0.6435689194523804,64.35689194523803,11,5,True,False
2026-03-04 08:00:00+00:00,wf_2026_03,ridge,81.705,159.20165416016349,77.49665416016349,77.49665416016349,6005.731406019985,0.6433749572449825,64.33749572449825,8,2,True,False
2026-05-28 16:00:00+00:00,test_2026_q2,ridge,117.56,41.72722540765554,-75.83277459234446,75.83277459234446,5750.609702373324,0.9521513655381915,95.21513655381915,16,3,True,False
2026-06-23 17:00:00+00:00,test_2026_q2,ridge,238.715,166.75492965237262,-71.96007034762738,71.96007034762738,5178.251724435481,0.35494652049448866,35.49465204944887,17,1,True,True
2026-06-24 16:00:00+00:00,test_2026_q2,ridge,195.39,125.91430645209351,-69.47569354790647,69.47569354790647,4826.8719939626135,0.4324603944159417,43.24603944159417,16,2,True,False
2026-03-04 18:00:00+00:00,wf_2026_03,ridge,176.985,107.99721028898585,-68.98778971101416,68.98778971101416,4759.315129211111,0.48415506105491407,48.41550610549141,18,2,True,True
2026-03-10 23:00:00+00:00,wf_2026_03,ridge,14.935,83.86700568267565,68.93200568267565,68.93200568267565,4751.621407436428,1.3953564040808226,139.53564040808226,23,1,False,False
2026-06-21 16:00:00+00:00,test_2026_q2,ridge,93.3825,25.647182939193506,-67.7353170608065,67.7353170608065,4588.073177327983,1.1381248002720328,113.81248002720328,16,6,True,False
2026-03-17 08:00:00+00:00,wf_2026_03,ridge,64.7125,132.44152104977076,67.72902104977075,67.72902104977075,4587.220292360289,0.687067103061244,68.70671030612439,8,1,True,False
